"Relative Time (Process)","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes__MIN","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"17326.938623555","1594032128","1594032128","1594032128"
"17341.938227884","1594032128","1594032128","1594032128"
"17356.938580724","1594032128","1594032128","1594032128"
"17371.938004523","1594032128","1594032128","1594032128"
"17386.938305908","1594032128","1594032128","1594032128"
"17401.938748367","1594032128","1594032128","1594032128"
"17416.937959513","1594032128","1594032128","1594032128"
"17431.938319851","1594032128","1594032128","1594032128"
"17446.938374678","1594032128","1594032128","1594032128"
"17461.938514956","1594032128","1594032128","1594032128"
"17476.938414616","1594032128","1594032128","1594032128"
"17491.938341509","1594032128","1594032128","1594032128"
"17506.938389782","1594032128","1594032128","1594032128"
"17521.937946171","1594032128","1594032128","1594032128"
"17536.938519404","1594032128","1594032128","1594032128"
"17551.938541531","1594032128","1594032128","1594032128"
"17566.938946153","1594032128","1594032128","1594032128"
"17581.938330711","1594032128","1594032128","1594032128"
"17596.938214406","1594032128","1594032128","1594032128"
"17611.938749839","1594032128","1594032128","1594032128"
"17626.938087008","1594032128","1594032128","1594032128"
"17641.938580991","1594032128","1594032128","1594032128"
"17656.938792275","1594032128","1594032128","1594032128"
"17671.938019591","1594032128","1594032128","1594032128"
"17686.93869512","1594032128","1594032128","1594032128"
"17701.938746707","1594032128","1594032128","1594032128"
"17716.938452073","1594032128","1594032128","1594032128"
"17731.93798762","1594032128","1594032128","1594032128"
"17746.938798787","1594032128","1594032128","1594032128"
"17761.938453288","1594032128","1594032128","1594032128"
"17776.938594612","1594032128","1594032128","1594032128"
"17791.938622801","1594032128","1594032128","1594032128"
"17806.937734606","1594032128","1594032128","1594032128"
"17821.938731367","1594032128","1594032128","1594032128"
"17836.938919636","1594032128","1594032128","1594032128"
"17851.938950258","1594032128","1594032128","1594032128"
"17866.938794784","1594032128","1594032128","1594032128"
"17881.938728161","1594032128","1594032128","1594032128"
"17896.938273347","1594032128","1594032128","1594032128"
"17911.938585854","1594032128","1594032128","1594032128"
"17926.938014295","1594032128","1594032128","1594032128"
"17941.938313293","1594032128","1594032128","1594032128"
"17956.938022593","1594032128","1594032128","1594032128"
"17971.937800955","1594032128","1594032128","1594032128"
"17986.938227712","1594032128","1594032128","1594032128"
"18001.938720217","1594032128","1594032128","1594032128"
"18016.93832667","1594032128","1594032128","1594032128"
"18031.938649846","1594032128","1594032128","1594032128"
"18046.938376778","1594032128","1594032128","1594032128"
"18061.938695548","1594032128","1594032128","1594032128"
"18076.93848181","1594032128","1594032128","1594032128"
"18091.937963673","1594032128","1594032128","1594032128"
"18106.938065729","1594032128","1594032128","1594032128"
"18121.937957783","1594032128","1594032128","1594032128"
"18136.938335999","1594032128","1594032128","1594032128"
"18151.938756841","1594032128","1594032128","1594032128"
"18166.938422002","1594032128","1594032128","1594032128"
"18181.938136747","1594032128","1594032128","1594032128"
"18196.93821923","1594032128","1594032128","1594032128"
"18211.938608645","1594032128","1594032128","1594032128"
"18226.938528759","1594032128","1594032128","1594032128"
"18241.938334993","1594032128","1594032128","1594032128"
"18256.9387972","1594032128","1594032128","1594032128"
"18271.937887231","1594032128","1594032128","1594032128"
"18286.938526659","1594032128","1594032128","1594032128"
"18301.938505503","1594032128","1594032128","1594032128"
"18316.938516321","1594032128","1594032128","1594032128"
"18331.93835804","1594032128","1594032128","1594032128"
"18346.938251524","1594032128","1594032128","1594032128"
"18361.938800868","1594032128","1594032128","1594032128"
"18376.938370192","1594032128","1594032128","1594032128"
"18391.9379252","1594032128","1594032128","1594032128"
"18406.938488853","1594032128","1594032128","1594032128"
"18421.93889865","1594032128","1594032128","1594032128"
"18436.938579538","1594032128","1594032128","1594032128"
"18451.938484385","1594032128","1594032128","1594032128"
"18466.938165631","1594032128","1594032128","1594032128"
"18481.938765657","1594032128","1594032128","1594032128"
"18496.93828042","1594032128","1594032128","1594032128"
"18511.938124441","1594032128","1594032128","1594032128"
"18526.938211242","1594032128","1594032128","1594032128"
"18541.939035717","1594032128","1594032128","1594032128"
"18556.938747032","1594032128","1594032128","1594032128"
"18571.938799378","1594032128","1594032128","1594032128"
"18586.938296051","1594032128","1594032128","1594032128"
"18601.938852385","1594032128","1594032128","1594032128"
"18616.938178891","1594032128","1594032128","1594032128"
"18631.938569947","1594032128","1594032128","1594032128"
"18646.938491104","1594032128","1594032128","1594032128"
"18661.938860248","1594032128","1594032128","1594032128"
"18676.938497404","1594032128","1594032128","1594032128"
"18691.938757372","1594032128","1594032128","1594032128"
"18706.938275608","1594032128","1594032128","1594032128"
"18721.938178866","1594032128","1594032128","1594032128"
"18736.93873317","1594032128","1594032128","1594032128"
"18751.938836814","1594032128","1594032128","1594032128"
"18766.938327664","1594032128","1594032128","1594032128"
"18781.93820614","1594032128","1594032128","1594032128"
"18796.938241273","1594032128","1594032128","1594032128"
"18811.939122225","1594032128","1594032128","1594032128"
"18826.938455952","1594032128","1594032128","1594032128"
"18841.93888927","1594032128","1594032128","1594032128"
"18856.93847341","1594032128","1594032128","1594032128"
"18871.938077852","1594032128","1594032128","1594032128"
"18886.938173727","1594032128","1594032128","1594032128"
"18901.938425798","1594032128","1594032128","1594032128"
"18916.938155159","1594032128","1594032128","1594032128"
"18931.938630766","1594032128","1594032128","1594032128"
"18946.938686802","1594032128","1594032128","1594032128"
"18961.938812543","1594032128","1594032128","1594032128"
"18976.938207747","1594032128","1594032128","1594032128"
"18991.938531267","1594032128","1594032128","1594032128"
"19006.938573925","1594032128","1594032128","1594032128"
"19021.938411283","1594032128","1594032128","1594032128"
"19036.938320551","1594032128","1594032128","1594032128"
"19051.938716769","1594032128","1594032128","1594032128"
"19066.938184849","1594032128","1594032128","1594032128"
"19081.938916327","1594032128","1594032128","1594032128"
"19096.938381393","1594032128","1594032128","1594032128"
"19111.937976567","1594032128","1594032128","1594032128"
"19126.939023481","1594032128","1594032128","1594032128"
"19141.938339354","1594032128","1594032128","1594032128"
"19156.938800797","1594032128","1594032128","1594032128"
"19171.938498197","1594032128","1594032128","1594032128"
"19186.938904866","1594032128","1594032128","1594032128"
"19201.938635973","1594032128","1594032128","1594032128"
"19216.938306096","1594032128","1594032128","1594032128"
"19231.938852969","1594032128","1594032128","1594032128"
"19246.938870333","1594032128","1594032128","1594032128"
"19261.938416063","1594032128","1594032128","1594032128"
"19276.938493777","1594032128","1594032128","1594032128"
"19291.938128942","1594032128","1594032128","1594032128"
"19306.937904121","1594032128","1594032128","1594032128"
"19321.938555398","1594032128","1594032128","1594032128"
"19336.938106097","1594032128","1594032128","1594032128"
"19351.938002573","1594032128","1594032128","1594032128"
"19366.938205969","1594032128","1594032128","1594032128"
"19381.938493446","1594032128","1594032128","1594032128"
"19396.938569482","1594032128","1594032128","1594032128"
"19411.938344307","1594032128","1594032128","1594032128"
"19426.938137561","1594032128","1594032128","1594032128"
"19441.938722921","1594032128","1594032128","1594032128"
"19456.937762763","1594032128","1594032128","1594032128"
"19471.938052132","1594032128","1594032128","1594032128"
"19486.938858746","1594032128","1594032128","1594032128"
"19501.938184373","1594032128","1594032128","1594032128"
"19516.937895859","1594032128","1594032128","1594032128"
"19531.938213207","1594032128","1594032128","1594032128"
"19546.938709569","1594032128","1594032128","1594032128"
"19561.938632515","1594032128","1594032128","1594032128"
"19576.939512171","1594032128","1594032128","1594032128"
"19591.938482549","1594032128","1594032128","1594032128"
"19606.93852091","1594032128","1594032128","1594032128"
"19621.938094088","1594032128","1594032128","1594032128"
"19636.938287257","1594032128","1594032128","1594032128"
"19651.938186209","1594032128","1594032128","1594032128"
"19666.938354679","1594032128","1594032128","1594032128"
"19681.938915363","1594032128","1594032128","1594032128"
"19696.938039964","1594032128","1594032128","1594032128"
"19711.937887212","1594032128","1594032128","1594032128"
"19726.938282008","1594032128","1594032128","1594032128"
"19741.938486344","1594032128","1594032128","1594032128"
"19756.938351452","1594032128","1594032128","1594032128"
"19771.938846639","1594032128","1594032128","1594032128"
"19786.938758439","1594032128","1594032128","1594032128"
"19801.938072683","1594032128","1594032128","1594032128"
"19816.938617434","1594032128","1594032128","1594032128"
"19831.937872613","1594032128","1594032128","1594032128"
"19846.938884222","1594032128","1594032128","1594032128"
"19861.938761358","1594032128","1594032128","1594032128"
"19876.938108636","1594032128","1594032128","1594032128"
"19891.938831117","1594032128","1594032128","1594032128"
"19906.938191081","1594032128","1594032128","1594032128"
"19921.93800234","1594032128","1594032128","1594032128"
"19936.938416198","1594032128","1594032128","1594032128"
"19951.938583083","1594032128","1594032128","1594032128"
"19966.937882135","1594032128","1594032128","1594032128"
"19981.938130054","1594032128","1594032128","1594032128"
"19996.938786206","1594032128","1594032128","1594032128"
"20011.938330797","1594032128","1594032128","1594032128"
"20026.938383472","1594032128","1594032128","1594032128"
"20041.938569342","1594032128","1594032128","1594032128"
"20056.938652713","1594032128","1594032128","1594032128"
"20071.938557649","1594032128","1594032128","1594032128"
"20086.93811184","1594032128","1594032128","1594032128"
"20101.940332926","1594032128","1594032128","1594032128"
"20116.938079087","1594032128","1594032128","1594032128"
"20131.938679336","1594032128","1594032128","1594032128"
"20146.938112784","1594032128","1594032128","1594032128"
"20161.938561621","1594032128","1594032128","1594032128"
"20176.938563775","1594032128","1594032128","1594032128"
"20191.937961489","1594032128","1594032128","1594032128"
"20206.938284361","1594032128","1594032128","1594032128"
"20221.938321913","1594032128","1594032128","1594032128"
"20236.938916507","1594032128","1594032128","1594032128"
"20251.938714729","1594032128","1594032128","1594032128"
"20266.93855852","1594032128","1594032128","1594032128"
"20281.938721237","1594032128","1594032128","1594032128"
"20296.938025947","1594032128","1594032128","1594032128"
"20311.938126631","1594032128","1594032128","1594032128"
"20326.938759338","1594032128","1594032128","1594032128"
"20341.938791368","1594032128","1594032128","1594032128"
"20356.938758611","1594032128","1594032128","1594032128"
"20371.938378777","1594032128","1594032128","1594032128"
"20386.937863429","1594032128","1594032128","1594032128"
"20401.938158409","1594032128","1594032128","1594032128"
"20416.938066601","1594032128","1594032128","1594032128"
"20431.938325502","1594032128","1594032128","1594032128"
"20446.938707266","1594032128","1594032128","1594032128"
"20461.938763729","1594032128","1594032128","1594032128"
"20476.938166193","1594032128","1594032128","1594032128"
"20491.937932221","1594032128","1594032128","1594032128"
"20506.937907957","1594032128","1594032128","1594032128"
"20521.938310386","1594032128","1594032128","1594032128"
"20536.937942705","1594032128","1594032128","1594032128"
"20551.938799539","1594032128","1594032128","1594032128"
"20566.938785176","1594032128","1594032128","1594032128"
"20581.938472523","1594032128","1594032128","1594032128"
"20596.937891293","1594032128","1594032128","1594032128"
"20611.938194773","1594032128","1594032128","1594032128"
"20626.938272938","1594032128","1594032128","1594032128"
"20641.938550547","1594032128","1594032128","1594032128"
"20656.938422572","1594032128","1594032128","1594032128"
"20671.938495738","1594032128","1594032128","1594032128"
"20686.938105776","1594032128","1594032128","1594032128"
"20701.938246036","1594032128","1594032128","1594032128"
"20716.93860795","1594032128","1594032128","1594032128"
"20731.938727205","1594032128","1594032128","1594032128"
"20746.938173825","1594032128","1594032128","1594032128"
"20761.938314427","1594032128","1594032128","1594032128"
"20776.938221735","1594032128","1594032128","1594032128"
"20791.937958669","1594032128","1594032128","1594032128"
"20806.938433261","1594032128","1594032128","1594032128"
"20821.938765763","1594032128","1594032128","1594032128"
"20836.938721501","1594032128","1594032128","1594032128"
"20851.938207332","1594032128","1594032128","1594032128"
"20866.937926618","1594032128","1594032128","1594032128"
"20881.938023641","1594032128","1594032128","1594032128"
"20896.938353342","1594032128","1594032128","1594032128"
"20911.938816615","1594032128","1594032128","1594032128"
"20926.938153557","1594032128","1594032128","1594032128"
"20941.93844959","1594032128","1594032128","1594032128"
"20956.938833714","1594032128","1594032128","1594032128"
"20971.938682574","1594032128","1594032128","1594032128"
"20986.938539279","1594032128","1594032128","1594032128"
"21001.938824746","1594032128","1594032128","1594032128"
"21016.938594169","1594032128","1594032128","1594032128"
"21031.938788817","1594032128","1594032128","1594032128"
"21046.938427679","1594032128","1594032128","1594032128"
"21061.938130039","1594032128","1594032128","1594032128"
"21076.938005543","1594032128","1594032128","1594032128"
"21091.938357662","1594032128","1594032128","1594032128"
"21106.938484949","1594032128","1594032128","1594032128"
"21121.938720218","1594032128","1594032128","1594032128"
"21136.938436364","1594032128","1594032128","1594032128"
"21151.938637555","1594032128","1594032128","1594032128"
"21166.937917109","1594032128","1594032128","1594032128"
"21181.938828332","1594032128","1594032128","1594032128"
"21196.938796511","1594032128","1594032128","1594032128"
"21211.938582909","1594032128","1594032128","1594032128"
"21226.93791064","1594032128","1594032128","1594032128"
"21241.938482386","1594032128","1594032128","1594032128"
"21256.938122207","1594032128","1594032128","1594032128"
"21271.943353028","1594032128","1594032128","1594032128"
"21286.938481898","1594032128","1594032128","1594032128"
"21301.938463921","1594032128","1594032128","1594032128"
"21316.938723049","1594032128","1594032128","1594032128"
"21331.937838517","1594032128","1594032128","1594032128"
"21346.93840688","1594032128","1594032128","1594032128"
"21361.93866549","1594032128","1594032128","1594032128"
"21376.938739519","1594032128","1594032128","1594032128"
"21391.938469302","1594032128","1594032128","1594032128"
"21406.938134531","1594032128","1594032128","1594032128"
"21421.938227799","1594032128","1594032128","1594032128"
"21436.937863217","1594032128","1594032128","1594032128"
"21451.938167811","1594032128","1594032128","1594032128"
"21466.938539783","1594032128","1594032128","1594032128"
"21481.938160198","1594032128","1594032128","1594032128"
"21496.938245312","1594032128","1594032128","1594032128"
"21511.938430898","1594032128","1594032128","1594032128"
"21526.93811388","1594032128","1594032128","1594032128"
"21541.938252803","1594032128","1594032128","1594032128"
"21556.938529066","1594032128","1594032128","1594032128"
"21571.938378359","1594032128","1594032128","1594032128"
"21586.938659586","1594032128","1594032128","1594032128"
"21601.938295648","1594032128","1594032128","1594032128"
"21616.938238179","1594032128","1594032128","1594032128"
"21631.938034122","1594032128","1594032128","1594032128"
"21646.938002782","1594032128","1594032128","1594032128"
"21661.938083374","1594032128","1594032128","1594032128"
"21676.938442074","1594032128","1594032128","1594032128"
"21691.937912038","1594032128","1594032128","1594032128"
"21706.938510359","1594032128","1594032128","1594032128"
"21721.937991204","1594032128","1594032128","1594032128"
"21736.938103343","1594032128","1594032128","1594032128"
"21751.937983536","1594032128","1594032128","1594032128"
"21766.938565657","1594032128","1594032128","1594032128"
"21781.938256545","1594032128","1594032128","1594032128"
"21796.937846233","1594032128","1594032128","1594032128"
"21811.938096649","1594032128","1594032128","1594032128"
"21826.9385698","1594032128","1594032128","1594032128"
"21841.938723034","1594032128","1594032128","1594032128"
"21856.939093405","1594032128","1594032128","1594032128"
"21871.938495906","1594032128","1594032128","1594032128"
"21886.938312253","1594032128","1594032128","1594032128"
"21901.938381287","1594032128","1594032128","1594032128"
"21916.938799986","1594032128","1594032128","1594032128"
"21931.937871861","1594032128","1594032128","1594032128"
"21946.93798271","1594032128","1594032128","1594032128"
"21961.938007802","1594032128","1594032128","1594032128"
"21976.938907838","1594032128","1594032128","1594032128"
"21991.938225431","1594032128","1594032128","1594032128"
"22006.938279308","1594032128","1594032128","1594032128"
"22021.937985199","1594032128","1594032128","1594032128"
"22036.93868259","1594032128","1594032128","1594032128"
"22051.938091909","1594032128","1594032128","1594032128"
"22066.938830927","1594032128","1594032128","1594032128"
"22081.938711721","1594032128","1594032128","1594032128"
"22096.93843107","1594032128","1594032128","1594032128"
"22111.937919906","1594032128","1594032128","1594032128"
"22126.938076871","1594032128","1594032128","1594032128"
"22141.937979567","1594032128","1594032128","1594032128"
"22156.937891026","1594032128","1594032128","1594032128"
"22171.938471479","1594032128","1594032128","1594032128"
"22186.938019815","1594032128","1594032128","1594032128"
"22201.938713979","1594032128","1594032128","1594032128"
"22216.938217939","1594032128","1594032128","1594032128"
"22231.938666448","1594032128","1594032128","1594032128"
"22246.939049994","1594032128","1594032128","1594032128"
"22261.938546495","1594032128","1594032128","1594032128"
"22276.938167489","1594032128","1594032128","1594032128"
"22291.938926519","1594032128","1594032128","1594032128"
"22306.938249292","1594032128","1594032128","1594032128"
"22321.938347495","1594032128","1594032128","1594032128"
"22336.938461309","1594032128","1594032128","1594032128"
"22351.938093312","1594032128","1594032128","1594032128"
"22366.938025785","1594032128","1594032128","1594032128"
"22381.938775198","1594032128","1594032128","1594032128"
"22396.938134798","1594032128","1594032128","1594032128"
"22411.93797295","1594032128","1594032128","1594032128"
"22426.938917262","1594032128","1594032128","1594032128"
"22441.938499092","1594032128","1594032128","1594032128"
"22456.938635613","1594032128","1594032128","1594032128"
"22471.938399652","1594032128","1594032128","1594032128"
"22486.938339202","1594032128","1594032128","1594032128"
"22501.938624059","1594032128","1594032128","1594032128"
"22516.938746982","1594032128","1594032128","1594032128"
"22531.93794116","1594032128","1594032128","1594032128"
"22546.93815179","1594032128","1594032128","1594032128"
"22561.938361555","1594032128","1594032128","1594032128"
"22576.938466242","1594032128","1594032128","1594032128"
"22591.937951958","1594032128","1594032128","1594032128"
"22606.938535087","1594032128","1594032128","1594032128"
"22621.938874005","1594032128","1594032128","1594032128"
"22636.937896153","1594032128","1594032128","1594032128"
"22651.938518877","1594032128","1594032128","1594032128"
"22666.938049888","1594032128","1594032128","1594032128"
"22681.93796753","1594032128","1594032128","1594032128"
"22696.937845563","1594032128","1594032128","1594032128"
"22711.938819849","1594032128","1594032128","1594032128"
"22726.938369422","1594032128","1594032128","1594032128"
"22741.938305814","1594032128","1594032128","1594032128"
"22756.938814078","1594032128","1594032128","1594032128"
"22771.938705169","1594032128","1594032128","1594032128"
"22786.938262775","1594032128","1594032128","1594032128"
"22801.938399846","1594032128","1594032128","1594032128"
"22816.938884117","1594032128","1594032128","1594032128"
"22831.938329053","1594032128","1594032128","1594032128"
"22846.938366359","1594032128","1594032128","1594032128"
"22861.938505777","1594032128","1594032128","1594032128"
"22876.938521198","1594032128","1594032128","1594032128"
"22891.938042699","1594032128","1594032128","1594032128"
"22906.938195693","1594032128","1594032128","1594032128"
"22921.938390162","1594032128","1594032128","1594032128"
"22936.938573054","1594032128","1594032128","1594032128"
"22951.938685862","1594032128","1594032128","1594032128"
"22966.938073413","1594032128","1594032128","1594032128"
"22981.937931222","1594032128","1594032128","1594032128"
"22996.938560252","1594032128","1594032128","1594032128"
"23011.938286227","1594032128","1594032128","1594032128"
"23026.938531145","1594032128","1594032128","1594032128"
"23041.938545551","1594032128","1594032128","1594032128"
"23056.938672765","1594032128","1594032128","1594032128"
"23071.938135817","1594032128","1594032128","1594032128"
"23086.937915817","1594032128","1594032128","1594032128"
"23101.938106159","1594032128","1594032128","1594032128"
"23116.938577438","1594032128","1594032128","1594032128"
"23131.938423043","1594032128","1594032128","1594032128"
"23146.937966762","1594032128","1594032128","1594032128"
"23161.938513343","1594032128","1594032128","1594032128"
"23176.938186475","1594032128","1594032128","1594032128"
"23191.938530245","1594032128","1594032128","1594032128"
"23206.940191359","1594032128","1594032128","1594032128"
"23221.938887602","1594032128","1594032128","1594032128"
"23236.938490349","1594032128","1594032128","1594032128"
"23251.938698243","1594032128","1594032128","1594032128"
"23266.938671079","1594032128","1594032128","1594032128"
"23281.938179558","1594032128","1594032128","1594032128"
"23296.93844463","1594032128","1594032128","1594032128"
"23311.938120203","1594032128","1594032128","1594032128"
"23326.938010157","1594032128","1594032128","1594032128"
"23341.938466951","1594032128","1594032128","1594032128"
"23356.938272177","1594032128","1594032128","1594032128"
"23371.938795315","1594032128","1594032128","1594032128"
"23386.938648893","1594032128","1594032128","1594032128"
"23401.938340459","1594032128","1594032128","1594032128"
"23416.938697798","1594032128","1594032128","1594032128"
"23431.938766834","1594032128","1594032128","1594032128"
"23446.938802479","1594032128","1594032128","1594032128"
"23461.938633728","1594032128","1594032128","1594032128"
"23476.938344133","1594032128","1594032128","1594032128"
"23491.93897523","1594032128","1594032128","1594032128"
"23506.938043807","1594032128","1594032128","1594032128"
"23521.93836963","1594032128","1594032128","1594032128"
"23536.938790128","1594032128","1594032128","1594032128"
"23551.938168496","1594032128","1594032128","1594032128"
"23566.938897887","1594032128","1594032128","1594032128"
"23581.93874767","1594032128","1594032128","1594032128"
"23596.937997929","1594032128","1594032128","1594032128"
"23611.938134612","1594032128","1594032128","1594032128"
"23626.938802556","1594032128","1594032128","1594032128"
"23641.938890279","1594032128","1594032128","1594032128"
"23656.938628027","1594032128","1594032128","1594032128"
"23671.940472236","1594032128","1594032128","1594032128"
"23686.938759318","1594032128","1594032128","1594032128"
"23701.938481347","1594032128","1594032128","1594032128"
"23716.938765976","1594032128","1594032128","1594032128"
"23731.93868435","1594032128","1594032128","1594032128"
"23746.938293402","1594032128","1594032128","1594032128"
"23761.938222849","1594032128","1594032128","1594032128"
"23776.938645816","1594032128","1594032128","1594032128"
"23791.938531381","1594032128","1594032128","1594032128"
"23806.938182347","1594032128","1594032128","1594032128"
"23821.938882287","1594032128","1594032128","1594032128"
"23836.938560091","1594032128","1594032128","1594032128"
"23851.938242373","1594032128","1594032128","1594032128"
"23866.938806559","1594032128","1594032128","1594032128"
"23881.938685899","1594032128","1594032128","1594032128"
"23896.938844627","1594032128","1594032128","1594032128"
"23911.938979063","1594032128","1594032128","1594032128"
"23926.93852615","1594032128","1594032128","1594032128"
"23941.938651661","1594032128","1594032128","1594032128"
"23956.938324753","1594032128","1594032128","1594032128"
"23971.938928437","1594032128","1594032128","1594032128"
"23986.938338368","1594032128","1594032128","1594032128"
"24001.938101155","1594032128","1594032128","1594032128"
"24016.938812446","1594032128","1594032128","1594032128"
"24031.93829403","1594032128","1594032128","1594032128"
"24046.938340962","1594032128","1594032128","1594032128"
"24061.93790774","1594032128","1594032128","1594032128"
"24076.938112911","1594032128","1594032128","1594032128"
"24091.938927107","1594032128","1594032128","1594032128"
"24106.93860505","1594032128","1594032128","1594032128"
"24121.93830777","1594032128","1594032128","1594032128"
"24136.93869636","1594032128","1594032128","1594032128"
"24151.93805647","1594032128","1594032128","1594032128"
"24166.937871897","1594032128","1594032128","1594032128"
"24181.938184926","1594032128","1594032128","1594032128"
"24196.938449959","1594032128","1594032128","1594032128"
"24211.939506492","1594032128","1594032128","1594032128"
"24226.938546677","1594032128","1594032128","1594032128"
"24241.938438571","1594032128","1594032128","1594032128"
"24256.938309576","1594032128","1594032128","1594032128"
"24271.93829041","1594032128","1594032128","1594032128"
"24286.938557545","1594032128","1594032128","1594032128"
"24301.93808743","1594032128","1594032128","1594032128"
"24316.938933761","1594032128","1594032128","1594032128"
"24331.938462639","1594032128","1594032128","1594032128"
"24346.938295387","1594032128","1594032128","1594032128"
"24361.938590689","1594032128","1594032128","1594032128"
"24376.938715849","1594032128","1594032128","1594032128"
"24391.938773445","1594032128","1594032128","1594032128"
"24406.938542349","1594032128","1594032128","1594032128"
"24421.938568553","1594032128","1594032128","1594032128"
"24436.93874773","1594032128","1594032128","1594032128"
"24451.938893789","1594032128","1594032128","1594032128"
"24466.938036622","1594032128","1594032128","1594032128"
"24481.938070058","1594032128","1594032128","1594032128"
"24496.938499571","1594032128","1594032128","1594032128"
"24511.937656916","1594032128","1594032128","1594032128"
"24526.93882857","1594032128","1594032128","1594032128"
"24541.937920978","1594032128","1594032128","1594032128"
"24556.938277143","1594032128","1594032128","1594032128"
"24571.938190905","1594032128","1594032128","1594032128"
"24586.938767431","1594032128","1594032128","1594032128"
"24601.938577918","1594032128","1594032128","1594032128"
"24616.938806369","1594032128","1594032128","1594032128"
"24631.938682736","1594032128","1594032128","1594032128"
"24646.938416395","1594032128","1594032128","1594032128"
"24661.938132482","1594032128","1594032128","1594032128"
"24676.938212889","1594032128","1594032128","1594032128"
"24691.937895928","1594032128","1594032128","1594032128"
"24706.938783678","1594032128","1594032128","1594032128"
"24721.938187083","1594032128","1594032128","1594032128"
"24736.938602714","1594032128","1594032128","1594032128"
"24751.938024215","1594032128","1594032128","1594032128"
"24766.938627088","1594032128","1594032128","1594032128"
"24781.938867791","1594032128","1594032128","1594032128"
"24796.937954527","1594032128","1594032128","1594032128"
"24811.937841284","1594032128","1594032128","1594032128"
"24826.938052127","1594032128","1594032128","1594032128"
"24841.938299053","1594032128","1594032128","1594032128"
"24856.938397878","1594032128","1594032128","1594032128"
"24871.938421488","1594032128","1594032128","1594032128"
"24886.938822309","1594032128","1594032128","1594032128"
"24901.938291073","1594032128","1594032128","1594032128"
"24916.938308154","1594032128","1594032128","1594032128"
"24931.938280452","1594032128","1594032128","1594032128"
"24946.938958672","1594032128","1594032128","1594032128"
"24961.938856515","1594032128","1594032128","1594032128"
"24976.938690687","1594032128","1594032128","1594032128"
"24991.938749896","1594032128","1594032128","1594032128"
"25006.938042511","1594032128","1594032128","1594032128"
"25021.93962338","1594032128","1594032128","1594032128"
"25036.938321333","1594032128","1594032128","1594032128"
"25051.938489125","1594032128","1594032128","1594032128"
"25066.938207639","1594032128","1594032128","1594032128"
"25081.938549229","1594032128","1594032128","1594032128"
"25096.938880306","1594032128","1594032128","1594032128"
"25111.938765487","1594032128","1594032128","1594032128"
"25126.937866397","1594032128","1594032128","1594032128"
"25141.938186636","1594032128","1594032128","1594032128"
"25156.938148278","1594032128","1594032128","1594032128"
"25171.938323378","1594032128","1594032128","1594032128"
"25186.938131656","1594032128","1594032128","1594032128"
"25201.938331009","1594032128","1594032128","1594032128"
"25216.93842489","1594032128","1594032128","1594032128"
"25231.938119302","1594032128","1594032128","1594032128"
"25246.938681696","1594032128","1594032128","1594032128"
"25261.938730681","1594032128","1594032128","1594032128"
"25276.938758471","1594032128","1594032128","1594032128"
"25291.938111119","1594032128","1594032128","1594032128"
"25306.93874481","1594032128","1594032128","1594032128"
"25321.937915237","1594032128","1594032128","1594032128"
"25336.938908001","1594032128","1594032128","1594032128"
"25351.9379727","1594032128","1594032128","1594032128"
"25366.938392654","1594032128","1594032128","1594032128"
"25381.938813714","1594032128","1594032128","1594032128"
"25396.938406464","1594032128","1594032128","1594032128"
"25411.938285841","1594032128","1594032128","1594032128"
"25426.937858999","1594032128","1594032128","1594032128"
"25441.938400045","1594032128","1594032128","1594032128"
"25456.937826821","1594032128","1594032128","1594032128"
"25471.93899443","1594032128","1594032128","1594032128"
"25486.938835108","1594032128","1594032128","1594032128"
"25501.938236933","1594032128","1594032128","1594032128"
"25516.939028845","1594032128","1594032128","1594032128"
"25531.938285454","1594032128","1594032128","1594032128"
"25546.938171071","1594032128","1594032128","1594032128"
"25561.938863996","1594032128","1594032128","1594032128"
"25576.938088704","1594032128","1594032128","1594032128"
"25591.938355216","1594032128","1594032128","1594032128"
"25606.938619573","1594032128","1594032128","1594032128"
"25621.938295061","1594032128","1594032128","1594032128"
"25636.938776231","1594032128","1594032128","1594032128"
"25651.938461784","1594032128","1594032128","1594032128"
"25666.938475123","1594032128","1594032128","1594032128"
"25681.938167171","1594032128","1594032128","1594032128"
"25696.938281992","1594032128","1594032128","1594032128"
"25711.938489031","1594032128","1594032128","1594032128"
"25726.938612477","1594032128","1594032128","1594032128"
"25741.938771756","1594032128","1594032128","1594032128"
"25756.937857918","1594032128","1594032128","1594032128"
"25771.938561917","1594032128","1594032128","1594032128"
"25786.938818196","1594032128","1594032128","1594032128"
"25801.938815629","1594032128","1594032128","1594032128"
"25816.938053771","1594032128","1594032128","1594032128"
"25831.93903429","1594032128","1594032128","1594032128"
"25846.938248003","1594032128","1594032128","1594032128"
"25861.93863652","1594032128","1594032128","1594032128"
"25876.938385059","1594032128","1594032128","1594032128"
"25891.93789976","1594032128","1594032128","1594032128"
"25906.937934918","1594032128","1594032128","1594032128"
"25921.938103051","1594032128","1594032128","1594032128"
"25936.93861161","1594032128","1594032128","1594032128"
"25951.938934509","1594032128","1594032128","1594032128"
"25966.937785794","1594032128","1594032128","1594032128"
"25981.938835192","1594032128","1594032128","1594032128"
